Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:37:05,AB_2,14.2,6.67,14.4,8.97,17.6,14.5
2026-04-12 21:37:05,AB_2,14.2,6.71,14.4,9.39,17.3,14.4
2026-04-12 21:37:05,AB_2,14.1,6.63,14.4,8.76,17.4,14.5
2026-04-12 21:37:06,AB_2,14.2,6.64,14.3,8.66,17.3,14.5
2026-04-12 21:37:06,AB_2,14.3,6.57,14.3,8.57,17.5,14.6
2026-04-12 21:37:06,AB_2,14.3,6.56,14.3,8.77,17.5,14.4
2026-04-12 21:37:07,AB_2,14.2,6.47,14.3,8.73,17.4,14.5
2026-04-12 21:37:07,AB_2,14.2,6.65,14.3,8.85,17.6,14.4
2026-04-12 21:37:08,AB_2,14.1,6.55,14.3,8.65,17.3,14.5
2026-04-12 21:37:08,AB_2,14.2,6.53,14.3,8.48,17.5,14.6
2026-04-12 21:37:08,AB_2,14.3,6.64,14.4,8.63,17.2,14.5
2026-04-12 21:37:09,AB_2,14.2,6.67,14.3,9.02,17.4,14.5
2026-04-12 21:37:09,AB_2,14.2,6.42,14.4,8.88,17.6,14.6
