Timestamp,Label,V_AB,V_AD,V_BC,V_CD,V_AC,V_BD
2026-04-20 00:37:54,CD_2,4.47,10.81,6.11,11.34,13.0,6.22
2026-04-20 00:37:54,CD_2,4.45,10.98,6.01,11.37,13.0,6.22
2026-04-20 00:37:54,CD_2,4.49,10.81,6.01,11.38,13.1,6.25
2026-04-20 00:37:55,CD_2,4.46,10.93,6.0,11.36,13.1,6.25
2026-04-20 00:37:55,CD_2,4.45,10.97,5.96,11.36,13.0,6.23
2026-04-20 00:37:56,CD_2,4.59,10.79,6.03,11.43,13.1,6.22
2026-04-20 00:37:56,CD_2,4.5,10.99,6.06,11.38,13.0,6.31
2026-04-20 00:37:56,CD_2,4.66,10.94,6.0,11.43,13.1,6.25
2026-04-20 00:37:57,CD_2,4.41,10.92,5.98,11.37,13.2,6.23
2026-04-20 00:37:57,CD_2,4.47,10.93,6.02,11.38,13.3,6.22
2026-04-20 00:37:58,CD_2,4.51,11.01,6.02,11.36,13.0,6.27
2026-04-20 00:37:58,CD_2,4.47,10.96,6.0,11.45,13.3,6.25
2026-04-20 00:37:58,CD_2,4.49,10.97,5.86,11.37,13.1,6.24
2026-04-20 00:37:59,CD_2,4.49,10.82,5.99,11.34,13.0,6.23
2026-04-20 00:37:59,CD_2,4.45,10.83,6.04,11.34,12.9,6.27
2026-04-20 00:37:59,CD_2,4.56,10.97,5.95,11.36,13.0,6.23
2026-04-20 00:38:00,CD_2,4.51,11.0,5.97,11.41,13.1,6.23
2026-04-20 00:38:00,CD_2,4.61,10.97,5.77,11.4,13.0,6.23
2026-04-20 00:38:01,CD_2,4.97,10.92,5.99,11.35,13.0,6.27
2026-04-20 00:38:01,CD_2,4.54,10.91,5.93,11.36,13.0,6.26
2026-04-20 00:38:01,CD_2,4.44,10.83,6.03,11.37,13.0,6.23
2026-04-20 00:38:02,CD_2,4.44,10.99,5.96,11.41,13.0,6.23
2026-04-20 00:38:02,CD_2,4.48,10.99,5.98,11.36,13.1,6.25
2026-04-20 00:38:03,CD_2,4.46,10.92,5.97,11.38,13.0,6.24
2026-04-20 00:38:03,CD_2,4.54,10.73,5.96,11.36,13.0,6.22
2026-04-20 00:38:03,CD_2,4.47,10.62,5.75,11.44,13.0,6.23
2026-04-20 00:38:04,CD_2,4.49,10.64,5.76,11.34,13.2,6.29
2026-04-20 00:38:04,CD_2,4.67,10.74,5.83,11.38,13.0,6.35
2026-04-20 00:38:05,CD_2,4.87,10.82,5.65,11.33,13.0,6.28
2026-04-20 00:38:05,CD_2,4.59,10.76,5.72,11.38,13.1,6.26
2026-04-20 00:38:05,CD_2,4.45,10.63,5.88,11.34,13.0,6.3
2026-04-20 00:38:06,CD_2,4.6,10.64,5.7,11.39,13.2,6.26
2026-04-20 00:38:06,CD_2,4.47,10.81,5.79,11.38,13.0,6.26
2026-04-20 00:38:07,CD_2,4.46,10.78,5.68,11.35,13.0,6.23
2026-04-20 00:38:07,CD_2,4.45,10.68,5.7,11.4,13.0,6.3
2026-04-20 00:38:07,CD_2,4.45,10.85,5.94,11.37,13.0,6.29
2026-04-20 00:38:08,CD_2,4.54,10.66,5.69,11.42,13.0,6.25
2026-04-20 00:38:08,CD_2,4.58,10.86,6.01,11.41,13.0,6.31
2026-04-20 00:38:09,CD_2,4.52,10.76,6.07,11.32,13.1,6.32
2026-04-20 00:38:09,CD_2,4.46,10.9,5.99,11.33,13.0,6.26
2026-04-20 00:38:09,CD_2,4.63,10.93,5.99,11.37,13.1,6.26
2026-04-20 00:38:10,CD_2,4.65,10.78,5.92,11.37,13.1,6.24
2026-04-20 00:38:10,CD_2,4.51,10.94,5.78,11.35,13.0,6.28
2026-04-20 00:38:11,CD_2,4.48,10.92,5.89,11.39,13.1,6.26
2026-04-20 00:38:11,CD_2,4.51,10.94,5.9,11.3,13.0,6.25
2026-04-20 00:38:24,CD_3,5.56,11.51,5.23,10.26,11.76,7.49
2026-04-20 00:38:25,CD_3,5.58,10.9,5.24,10.32,11.76,7.43
2026-04-20 00:38:25,CD_3,5.6,11.19,5.21,10.2,11.83,7.43
2026-04-20 00:38:25,CD_3,5.81,10.98,5.24,10.23,11.84,7.48
2026-04-20 00:38:26,CD_3,5.79,10.99,5.3,10.28,11.76,7.47
2026-04-20 00:38:26,CD_3,5.76,10.88,5.33,10.24,11.77,7.57
2026-04-20 00:38:27,CD_3,5.67,10.97,5.39,10.28,11.8,7.63
2026-04-20 00:38:27,CD_3,5.64,10.76,5.46,10.22,11.83,7.66
2026-04-20 00:38:27,CD_3,5.61,10.69,5.25,10.22,11.82,7.6
2026-04-20 00:38:28,CD_3,5.53,10.58,5.24,10.23,11.76,7.69
2026-04-20 00:38:28,CD_3,5.69,10.62,5.21,10.2,11.71,7.69
2026-04-20 00:38:29,CD_3,5.52,10.47,5.37,10.2,11.81,7.63
2026-04-20 00:38:29,CD_3,5.57,10.35,5.29,10.28,11.84,7.6
2026-04-20 00:38:29,CD_3,5.56,10.22,5.49,10.3,11.75,7.75
2026-04-20 00:38:30,CD_3,5.57,10.23,5.35,10.24,11.74,7.64
2026-04-20 00:38:30,CD_3,5.62,10.35,5.35,10.2,11.81,7.67
2026-04-20 00:38:31,CD_3,5.64,10.34,5.23,10.23,11.81,7.65
2026-04-20 00:38:31,CD_3,5.56,10.24,5.54,10.21,12.0,7.69
2026-04-20 00:38:31,CD_3,5.73,10.46,5.25,10.23,11.85,7.72
2026-04-20 00:38:32,CD_3,5.59,10.35,5.19,10.22,11.85,7.68
2026-04-20 00:38:32,CD_3,5.69,10.16,5.24,10.26,11.75,7.73
2026-04-20 00:38:33,CD_3,5.64,10.47,5.27,10.21,11.77,7.75
2026-04-20 00:38:33,CD_3,5.53,10.43,5.35,10.21,11.76,7.71
2026-04-20 00:38:33,CD_3,5.48,10.39,5.24,10.26,11.78,7.77
2026-04-20 00:38:34,CD_3,5.55,10.29,5.3,10.21,11.81,7.74
2026-04-20 00:38:34,CD_3,5.57,10.28,5.64,10.2,11.79,7.81
2026-04-20 00:38:35,CD_3,5.53,10.24,5.2,10.2,11.82,7.7
2026-04-20 00:38:35,CD_3,5.71,10.41,5.21,10.23,11.81,7.71
2026-04-20 00:38:35,CD_3,5.72,10.43,5.2,10.26,11.94,7.76
2026-04-20 00:38:36,CD_3,5.8,10.41,5.22,10.29,11.84,7.81
2026-04-20 00:38:36,CD_3,5.69,10.39,5.23,10.23,11.77,7.82
2026-04-20 00:38:37,CD_3,5.71,10.39,5.22,10.24,11.95,7.78
2026-04-20 00:38:37,CD_3,5.72,10.4,5.23,10.18,12.06,7.77
2026-04-20 00:38:37,CD_3,5.54,10.36,5.22,10.21,11.76,7.79
2026-04-20 00:38:38,CD_3,5.63,10.15,5.29,10.22,11.83,7.79
2026-04-20 00:38:38,CD_3,5.5,10.43,5.29,10.27,11.81,7.9
2026-04-20 00:38:39,CD_3,5.59,10.15,5.28,10.2,11.78,7.8
2026-04-20 00:38:39,CD_3,5.51,10.07,5.25,10.3,11.81,7.73
2026-04-20 00:38:39,CD_3,5.65,10.16,5.22,10.21,11.81,7.78
2026-04-20 00:38:40,CD_3,5.58,10.16,5.2,10.25,11.86,7.7
2026-04-20 00:38:40,CD_3,5.69,10.16,5.19,10.18,11.76,7.74
2026-04-20 00:38:41,CD_3,5.58,10.25,5.21,10.22,11.79,7.73
2026-04-20 00:38:41,CD_3,5.48,10.23,5.17,10.24,11.8,7.81
2026-04-20 00:38:41,CD_3,5.6,10.05,5.24,10.21,11.79,7.85
2026-04-20 00:38:42,CD_3,5.77,10.19,5.29,10.28,11.8,7.87
2026-04-20 00:38:42,CD_3,5.52,10.29,5.47,10.26,11.8,7.91
2026-04-20 00:38:43,CD_3,5.6,10.07,5.24,10.23,11.81,7.89
2026-04-20 00:38:43,CD_3,5.48,10.06,5.29,10.2,11.75,7.79
2026-04-20 00:38:44,CD_3,5.57,10.07,5.22,10.21,11.82,7.7
2026-04-20 00:38:44,CD_3,5.52,10.25,5.31,10.29,11.83,7.76
2026-04-20 00:38:44,CD_3,5.49,10.26,5.35,10.24,11.84,7.86
2026-04-20 00:38:45,CD_3,5.53,10.25,5.29,10.22,11.81,7.86
2026-04-20 00:38:45,CD_3,5.64,10.31,5.23,10.2,11.78,7.83
2026-04-20 00:38:45,CD_3,5.53,10.31,5.46,10.34,11.82,7.77
2026-04-20 00:38:46,CD_3,5.54,10.27,5.33,10.22,11.9,7.83
2026-04-20 00:38:46,CD_3,5.58,10.13,5.35,10.25,11.76,7.97
2026-04-20 00:38:47,CD_3,5.57,10.3,5.18,10.24,11.72,7.9
2026-04-20 00:38:47,CD_3,5.69,10.3,5.21,10.24,11.76,7.95
2026-04-20 00:38:47,CD_3,5.61,10.23,5.22,10.25,11.74,7.94
2026-04-20 00:38:48,CD_3,5.48,10.26,5.2,10.23,11.82,7.98
2026-04-20 00:38:48,CD_3,5.52,10.16,5.2,10.23,11.73,7.98
2026-04-20 00:38:49,CD_3,5.53,10.06,5.4,10.2,11.78,7.85
2026-04-20 00:38:49,CD_3,5.63,10.15,5.23,10.23,11.71,7.85
2026-04-20 00:38:49,CD_3,5.48,10.16,5.26,10.21,11.81,7.82
2026-04-20 00:38:50,CD_3,5.54,10.26,5.2,10.28,11.87,7.8
2026-04-20 00:38:50,CD_3,5.5,10.3,5.2,10.21,11.83,7.83
2026-04-20 00:38:51,CD_3,5.58,10.15,5.21,10.22,11.85,7.83
2026-04-20 00:38:51,CD_3,5.6,10.26,5.23,10.26,11.74,7.79
2026-04-20 00:38:51,CD_3,5.64,10.3,5.35,10.25,11.83,7.87
2026-04-20 00:38:52,CD_3,5.61,10.26,5.37,10.2,11.77,7.87
2026-04-20 00:38:52,CD_3,5.46,10.14,5.23,10.29,11.8,7.84
2026-04-20 00:38:53,CD_3,5.49,10.29,5.21,10.25,11.78,7.82
2026-04-20 00:38:53,CD_3,5.46,10.29,5.26,10.24,11.8,7.76
2026-04-20 00:38:53,CD_3,5.63,10.29,5.21,10.22,11.8,7.74
2026-04-20 00:38:54,CD_3,5.74,10.08,5.19,10.22,11.77,7.84
2026-04-20 00:38:54,CD_3,5.66,10.26,5.23,10.29,11.94,7.76
2026-04-20 00:38:55,CD_3,5.91,10.23,5.21,10.22,11.75,7.85
2026-04-20 00:38:55,CD_3,5.48,10.24,5.26,10.29,11.83,7.8
2026-04-20 00:38:55,CD_3,5.53,10.08,5.59,10.24,11.85,7.95
2026-04-20 00:38:56,CD_3,5.61,10.23,5.37,10.24,11.86,7.93
2026-04-20 00:38:56,CD_3,5.56,10.28,5.34,10.44,11.76,7.93
2026-04-20 00:38:57,CD_3,5.54,10.28,5.41,10.2,11.82,7.83
2026-04-20 00:38:57,CD_3,5.45,10.3,5.26,10.22,11.81,7.88
2026-04-20 00:38:57,CD_3,5.52,10.23,5.29,10.25,11.8,7.82
2026-04-20 00:38:58,CD_3,5.55,10.31,5.42,10.25,11.82,7.9
2026-04-20 00:38:58,CD_3,5.79,10.15,5.23,10.2,11.8,7.88
2026-04-20 00:38:59,CD_3,5.65,10.27,5.21,10.24,11.89,7.78
2026-04-20 00:38:59,CD_3,5.46,10.23,5.21,10.2,11.88,7.83
2026-04-20 00:38:59,CD_3,5.49,10.31,5.24,10.29,11.8,7.88
2026-04-20 00:39:00,CD_3,5.5,10.23,5.32,10.31,11.79,7.88
2026-04-20 00:39:00,CD_3,5.57,10.3,5.38,10.23,11.76,7.84
2026-04-20 00:39:01,CD_3,5.45,10.25,5.25,10.19,11.8,7.81
2026-04-20 00:39:01,CD_3,5.69,9.97,5.19,10.24,11.75,7.87
2026-04-20 00:39:01,CD_3,5.53,10.23,5.24,10.26,11.86,7.82
2026-04-20 00:39:02,CD_3,5.59,10.18,5.61,10.25,11.76,7.82
2026-04-20 00:39:02,CD_3,5.52,10.11,5.29,10.27,11.83,7.82
2026-04-20 00:39:03,CD_3,5.88,10.18,5.2,10.24,11.79,7.88
2026-04-20 00:39:03,CD_3,5.51,10.15,5.28,10.23,11.76,7.73
2026-04-20 00:39:03,CD_3,5.48,10.25,5.17,10.3,11.85,7.86
2026-04-20 00:39:04,CD_3,5.66,10.26,5.2,10.3,11.76,7.85
2026-04-20 00:39:04,CD_3,5.76,10.23,5.22,10.25,11.78,7.82
2026-04-20 00:39:05,CD_3,5.57,10.21,5.43,10.26,11.78,7.85
2026-04-20 00:39:05,CD_3,5.68,10.28,5.52,10.22,11.81,7.84
2026-04-20 00:39:05,CD_3,5.68,10.02,5.17,10.25,12.07,7.88
2026-04-20 00:39:06,CD_3,5.7,10.22,5.2,10.2,11.92,7.94
2026-04-20 00:39:06,CD_3,5.77,10.23,5.21,10.23,11.9,7.96
2026-04-20 00:39:07,CD_3,5.61,10.23,5.29,10.24,11.77,7.97
2026-04-20 00:39:07,CD_3,5.58,9.98,5.24,10.26,11.79,7.99
2026-04-20 00:39:07,CD_3,5.66,10.25,5.27,10.21,11.78,7.92
2026-04-20 00:39:08,CD_3,5.49,10.22,5.2,10.2,11.77,7.88
2026-04-20 00:39:08,CD_3,5.67,10.16,5.22,10.17,11.78,7.77
2026-04-20 00:39:09,CD_3,5.56,10.14,5.17,10.27,11.83,7.74
2026-04-20 00:39:09,CD_3,5.54,10.14,5.23,10.21,11.81,7.83
2026-04-20 00:39:09,CD_3,5.56,10.01,5.22,10.25,11.78,7.85
2026-04-20 00:39:10,CD_3,5.54,10.04,5.21,10.19,11.81,7.8
2026-04-20 00:39:10,CD_3,5.65,9.91,5.34,10.31,11.81,7.75
2026-04-20 00:39:11,CD_3,5.52,10.09,5.22,10.22,11.77,7.85
2026-04-20 00:39:11,CD_3,5.5,10.02,5.38,10.33,11.83,7.87
2026-04-20 00:39:11,CD_3,5.52,9.94,5.23,10.2,11.76,7.84
2026-04-20 00:39:12,CD_3,5.54,10.05,5.2,10.18,11.86,7.88
2026-04-20 00:39:12,CD_3,5.51,10.04,5.36,10.21,11.78,8.0
2026-04-20 00:39:13,CD_3,5.52,10.07,5.21,10.25,11.8,7.87
2026-04-20 00:39:13,CD_3,5.61,10.04,5.23,10.23,11.7,7.85
2026-04-20 00:39:13,CD_3,5.78,10.13,5.21,10.29,11.89,7.78
2026-04-20 00:39:14,CD_3,5.54,10.02,5.24,10.19,11.87,7.94
2026-04-20 00:39:14,CD_3,5.57,10.01,5.29,10.3,11.79,7.92
2026-04-20 00:39:15,CD_3,5.51,10.13,5.21,10.22,11.83,7.93
2026-04-20 00:39:15,CD_3,5.65,10.02,5.36,10.22,11.83,7.9
2026-04-20 00:39:15,CD_3,5.52,9.93,5.28,10.27,11.8,7.91
2026-04-20 00:39:16,CD_3,5.71,10.16,5.2,10.25,11.76,8.0
2026-04-20 00:39:16,CD_3,5.47,10.0,5.25,10.27,11.78,7.86
2026-04-20 00:39:17,CD_3,5.48,10.2,5.25,10.22,11.75,7.81
2026-04-20 00:39:17,CD_3,5.57,10.04,5.27,10.26,11.79,7.81
2026-04-20 00:39:17,CD_3,5.49,10.02,5.22,10.21,11.78,7.83
2026-04-20 00:39:18,CD_3,5.59,10.06,5.22,10.21,11.78,7.85
2026-04-20 00:39:18,CD_3,5.6,10.03,5.25,10.2,11.78,7.98
2026-04-20 00:39:19,CD_3,5.55,10.23,5.25,10.22,11.75,8.02
2026-04-20 00:39:19,CD_3,5.62,9.99,5.29,10.27,11.79,7.98
2026-04-20 00:39:19,CD_3,5.51,10.21,5.22,10.24,11.8,7.92
2026-04-20 00:39:20,CD_3,5.53,10.23,5.26,10.23,11.83,7.82
2026-04-20 00:39:20,CD_3,5.54,10.21,5.21,10.21,11.77,7.99
2026-04-20 00:39:21,CD_3,5.49,10.21,5.18,10.21,11.91,7.94
2026-04-20 00:39:21,CD_3,5.48,10.08,5.22,10.23,11.78,7.92
2026-04-20 00:39:21,CD_3,5.52,10.16,5.29,10.24,11.8,7.87
2026-04-20 00:39:22,CD_3,5.49,10.25,5.21,10.19,11.77,7.97
2026-04-20 00:39:22,CD_3,5.53,10.2,5.21,10.28,11.75,7.93
2026-04-20 00:39:23,CD_3,5.62,10.21,5.4,10.31,11.74,7.92
2026-04-20 00:39:23,CD_3,5.63,10.21,5.21,10.24,11.77,7.88
2026-04-20 00:39:23,CD_3,5.76,10.07,5.21,10.17,11.8,7.92
2026-04-20 00:39:24,CD_3,5.5,10.13,5.16,10.19,11.86,8.02
2026-04-20 00:39:24,CD_3,5.52,9.95,5.38,10.25,11.78,7.91
2026-04-20 00:39:25,CD_3,5.55,10.02,5.64,10.24,11.75,7.77
2026-04-20 00:39:25,CD_3,5.87,10.0,5.17,10.25,11.8,7.83
2026-04-20 00:39:25,CD_3,5.61,10.01,5.36,10.18,11.91,7.86
2026-04-20 00:39:26,CD_3,5.48,9.97,5.26,10.21,11.85,7.85
2026-04-20 00:39:26,CD_3,5.61,10.09,5.3,10.21,11.82,7.83
2026-04-20 00:39:27,CD_3,5.65,9.95,5.21,10.2,11.78,7.77
2026-04-20 00:39:27,CD_3,5.56,10.14,5.23,10.17,11.81,7.81
2026-04-20 00:39:27,CD_3,5.49,10.02,5.25,10.23,11.75,7.83
2026-04-20 00:39:28,CD_3,5.64,9.92,5.17,10.2,11.77,7.82
2026-04-20 00:39:28,CD_3,5.62,10.08,5.23,10.2,11.77,8.03
2026-04-20 00:39:29,CD_3,5.46,10.13,5.24,10.21,11.99,7.88
2026-04-20 00:39:29,CD_3,5.46,10.21,5.26,10.18,11.88,7.85
2026-04-20 00:39:29,CD_3,5.75,10.12,5.34,10.2,11.81,7.85
2026-04-20 00:39:30,CD_3,5.5,10.2,5.23,10.2,11.79,7.94
2026-04-20 00:39:30,CD_3,5.46,10.17,5.25,10.2,11.79,7.85
2026-04-20 00:39:31,CD_3,5.47,10.21,5.27,10.22,11.73,7.86
2026-04-20 00:39:31,CD_3,5.52,10.22,5.18,10.28,11.75,7.93
2026-04-20 00:39:31,CD_3,5.64,10.21,5.18,10.27,11.81,7.95
2026-04-20 00:39:32,CD_3,5.57,10.11,5.22,10.2,11.76,7.89
2026-04-20 00:39:32,CD_3,5.59,10.19,5.21,10.21,11.82,7.79
2026-04-20 00:39:33,CD_3,5.72,10.25,5.22,10.21,11.77,7.91
2026-04-20 00:39:33,CD_3,5.56,10.2,5.44,10.29,11.73,7.88
2026-04-20 00:39:33,CD_3,5.55,10.32,5.34,10.25,11.75,7.85
2026-04-20 00:39:34,CD_3,5.63,10.24,5.18,10.19,11.82,7.83
2026-04-20 00:39:34,CD_3,5.64,10.22,5.4,10.21,12.03,7.91
2026-04-20 00:39:35,CD_3,5.51,10.06,5.23,10.21,11.7,7.87
2026-04-20 00:39:35,CD_3,5.51,10.22,5.2,10.19,11.73,7.81
2026-04-20 00:39:35,CD_3,5.47,9.99,5.43,10.32,11.75,7.78
2026-04-20 00:39:36,CD_3,5.48,10.2,5.22,10.22,11.71,7.81
2026-04-20 00:39:36,CD_3,5.67,10.14,5.2,10.21,11.78,7.92
2026-04-20 00:39:37,CD_3,5.67,9.97,5.22,10.25,11.74,7.85
2026-04-20 00:39:37,CD_3,5.48,9.99,5.22,10.17,11.78,7.83
2026-04-20 00:39:37,CD_3,5.5,10.03,5.23,10.21,11.84,7.86
2026-04-20 00:39:38,CD_3,5.48,10.01,5.13,10.23,11.75,7.97
2026-04-20 00:39:38,CD_3,5.5,10.16,5.28,10.28,11.8,7.85
2026-04-20 00:39:39,CD_3,5.51,9.9,5.26,10.22,11.81,7.79
2026-04-20 00:39:39,CD_3,5.59,10.02,5.19,10.2,11.86,7.95
2026-04-20 00:39:39,CD_3,5.49,10.08,5.25,10.19,11.76,7.91
2026-04-20 00:39:40,CD_3,5.56,10.03,5.22,10.23,11.76,7.99
2026-04-20 00:39:40,CD_3,5.5,10.04,5.2,10.23,11.85,7.87
2026-04-20 00:39:41,CD_3,5.5,10.0,5.2,10.2,11.83,7.86
2026-04-20 00:39:41,CD_3,5.59,9.94,5.21,10.21,11.84,7.75
2026-04-20 00:39:41,CD_3,5.53,10.18,5.19,10.2,11.79,7.8
2026-04-20 00:39:42,CD_3,5.54,10.21,5.21,10.24,11.83,7.84
2026-04-20 00:39:42,CD_3,5.62,10.26,5.19,10.23,11.75,7.93
2026-04-20 00:39:43,CD_3,5.6,10.2,5.37,10.25,11.74,7.86
2026-04-20 00:39:43,CD_3,5.5,10.25,5.26,10.19,11.77,7.75
2026-04-20 00:39:43,CD_3,5.45,10.22,5.42,10.24,11.77,7.85
2026-04-20 00:39:44,CD_3,5.47,10.22,5.51,10.27,11.74,7.9
2026-04-20 00:40:01,CD_4,5.2,12.07,6.11,10.09,12.5,6.87
2026-04-20 00:40:02,CD_4,5.08,11.65,5.77,10.05,12.46,6.83
2026-04-20 00:40:02,CD_4,5.09,11.8,5.68,10.02,12.4,6.83
2026-04-20 00:40:03,CD_4,5.16,11.78,5.67,10.09,12.6,6.87
2026-04-20 00:40:03,CD_4,5.17,11.76,5.64,10.02,12.39,6.95
2026-04-20 00:40:03,CD_4,5.11,11.46,5.86,10.04,12.37,6.92
2026-04-20 00:40:04,CD_4,5.09,11.65,5.7,10.05,12.36,6.99
2026-04-20 00:40:04,CD_4,5.16,11.6,5.88,10.08,12.45,7.0
2026-04-20 00:40:04,CD_4,5.12,11.54,5.66,10.01,12.44,7.05
2026-04-20 00:40:05,CD_4,5.07,11.41,5.66,10.03,12.45,7.06
2026-04-20 00:40:05,CD_4,5.42,11.09,5.76,10.06,12.48,7.15
2026-04-20 00:40:06,CD_4,5.07,11.25,5.8,10.04,12.39,7.09
2026-04-20 00:40:06,CD_4,5.54,11.28,5.65,10.03,12.59,7.12
2026-04-20 00:40:06,CD_4,5.22,10.75,5.69,10.04,12.41,7.09
2026-04-20 00:40:07,CD_4,5.07,10.94,5.63,10.06,12.45,7.12
2026-04-20 00:40:07,CD_4,5.1,10.86,5.81,10.0,12.38,7.07
2026-04-20 00:40:08,CD_4,5.17,10.9,5.77,10.0,12.36,7.11
2026-04-20 00:40:08,CD_4,5.1,10.94,5.8,10.0,12.44,7.12
2026-04-20 00:40:08,CD_4,5.15,10.77,5.87,9.98,12.43,7.19
2026-04-20 00:40:09,CD_4,5.2,10.88,5.67,10.08,12.52,7.17
2026-04-20 00:40:09,CD_4,5.12,11.09,5.78,10.03,12.45,7.15
2026-04-20 00:40:10,CD_4,5.33,10.79,5.7,10.02,12.37,7.1
2026-04-20 00:40:10,CD_4,5.13,10.79,5.76,10.0,12.39,7.08
2026-04-20 00:40:11,CD_4,5.14,10.99,5.67,10.01,12.52,7.13
2026-04-20 00:40:11,CD_4,5.27,10.61,5.64,10.04,12.41,7.2
2026-04-20 00:40:11,CD_4,5.05,10.92,5.78,10.03,12.46,7.2
2026-04-20 00:40:12,CD_4,5.17,11.02,5.73,10.01,12.41,7.19
2026-04-20 00:40:12,CD_4,5.03,10.7,5.67,10.02,12.4,7.26
2026-04-20 00:40:13,CD_4,5.09,10.75,5.69,10.0,12.39,7.19
2026-04-20 00:40:13,CD_4,5.07,10.7,5.62,10.06,12.55,7.15
2026-04-20 00:40:13,CD_4,5.08,10.95,5.73,10.04,12.49,7.17
2026-04-20 00:40:14,CD_4,5.07,10.77,5.7,10.04,12.41,7.24
2026-04-20 00:40:14,CD_4,5.15,10.63,5.71,10.07,12.57,7.24
2026-04-20 00:40:15,CD_4,5.25,10.64,5.65,10.1,12.48,7.26
2026-04-20 00:40:15,CD_4,5.17,10.9,5.71,10.02,12.39,7.22
2026-04-20 00:40:15,CD_4,5.09,10.95,6.1,10.02,12.42,7.19
2026-04-20 00:40:16,CD_4,5.12,10.99,5.74,10.05,12.43,7.25
2026-04-20 00:40:16,CD_4,5.0,10.79,5.94,9.99,12.42,7.18
2026-04-20 00:40:17,CD_4,5.05,10.9,5.75,10.05,12.4,7.2
2026-04-20 00:40:17,CD_4,5.08,10.75,5.73,10.04,12.55,7.2
2026-04-20 00:40:17,CD_4,5.06,10.6,5.62,10.08,12.41,7.22
2026-04-20 00:40:18,CD_4,5.24,10.86,5.73,10.04,12.52,7.21
2026-04-20 00:40:18,CD_4,5.14,10.89,5.76,10.03,12.41,7.15
2026-04-20 00:40:19,CD_4,5.29,10.9,5.69,10.05,12.46,7.18
2026-04-20 00:40:19,CD_4,5.02,10.87,5.74,10.06,12.42,7.34
2026-04-20 00:40:19,CD_4,5.05,10.83,5.66,10.04,12.45,7.26
2026-04-20 00:40:20,CD_4,5.09,10.7,5.62,10.0,12.39,7.2
2026-04-20 00:40:20,CD_4,5.32,10.81,5.92,10.05,12.44,7.18
2026-04-20 00:40:21,CD_4,5.21,10.57,5.65,10.02,12.37,7.22
2026-04-20 00:40:21,CD_4,5.05,10.62,5.68,10.03,12.43,7.23
2026-04-20 00:40:21,CD_4,5.03,10.56,5.7,10.06,12.4,7.16
2026-04-20 00:40:22,CD_4,5.08,10.63,5.66,10.06,12.45,7.23
2026-04-20 00:40:22,CD_4,5.06,10.81,5.64,10.08,12.41,7.36
2026-04-20 00:40:23,CD_4,5.03,10.75,5.72,10.01,12.41,7.23
2026-04-20 00:40:23,CD_4,5.06,10.8,5.76,10.03,12.43,7.22
2026-04-20 00:40:23,CD_4,5.02,10.59,5.75,10.03,12.34,7.35
2026-04-20 00:40:24,CD_4,5.01,10.83,5.72,10.06,12.39,7.27
2026-04-20 00:40:24,CD_4,5.14,10.7,5.8,10.04,12.44,7.26
2026-04-20 00:40:25,CD_4,5.22,10.72,5.75,10.06,12.36,7.22
2026-04-20 00:40:25,CD_4,5.07,10.75,5.67,10.06,12.42,7.24
2026-04-20 00:40:25,CD_4,5.08,10.79,5.65,10.14,12.44,7.28
2026-04-20 00:40:26,CD_4,5.06,10.8,5.65,10.1,12.41,7.26
2026-04-20 00:40:26,CD_4,5.05,10.83,5.66,10.05,12.44,7.22
2026-04-20 00:40:27,CD_4,5.05,10.83,5.73,10.02,12.49,7.21
2026-04-20 00:40:27,CD_4,5.06,10.84,5.64,10.0,12.39,7.26
2026-04-20 00:40:27,CD_4,5.07,10.73,5.7,10.01,12.44,7.23
2026-04-20 00:40:28,CD_4,5.03,10.83,5.7,10.06,12.36,7.21
2026-04-20 00:40:28,CD_4,5.13,10.81,5.72,10.0,12.47,7.21
2026-04-20 00:40:29,CD_4,5.03,10.81,5.87,10.05,12.41,7.3
2026-04-20 00:40:29,CD_4,5.22,10.82,5.66,10.02,12.44,7.29
2026-04-20 00:40:29,CD_4,5.04,10.74,5.67,10.02,12.38,7.26
2026-04-20 00:40:30,CD_4,5.11,10.81,5.63,9.98,12.39,7.28
2026-04-20 00:40:30,CD_4,5.07,10.86,5.69,10.04,12.43,7.19
2026-04-20 00:40:31,CD_4,5.01,10.62,5.68,10.02,12.47,7.19
2026-04-20 00:40:31,CD_4,4.98,10.58,5.67,10.0,12.38,7.2
2026-04-20 00:40:31,CD_4,5.08,10.79,5.74,10.06,12.42,7.33
2026-04-20 00:40:32,CD_4,5.08,10.6,5.93,10.01,12.36,7.24
2026-04-20 00:40:32,CD_4,5.02,10.54,5.77,10.08,12.41,7.26
2026-04-20 00:40:33,CD_4,5.01,10.53,5.68,10.03,12.53,7.2
2026-04-20 00:40:33,CD_4,4.98,10.57,5.65,9.99,12.64,7.22
2026-04-20 00:40:33,CD_4,5.05,10.64,5.66,10.02,12.44,7.23
2026-04-20 00:40:34,CD_4,5.05,10.61,5.64,10.01,12.38,7.24
2026-04-20 00:40:34,CD_4,5.07,10.67,5.72,10.02,12.41,7.22
2026-04-20 00:40:35,CD_4,5.04,10.61,5.85,10.04,12.41,7.24
2026-04-20 00:40:35,CD_4,5.09,10.57,5.64,10.04,12.37,7.29
2026-04-20 00:40:35,CD_4,5.05,11.76,5.77,10.02,12.42,7.24
2026-04-20 00:40:36,CD_4,5.18,10.6,5.68,10.04,12.43,7.27
